HeatNo,Fill#1_ScrapName,Fill#1_ScrapWeight,Fill#2_ScrapName,Fill#2_ScrapWeight,Fill#3_ScrapName,Fill#3_ScrapWeight,Fill#4_ScrapName,Fill#4_ScrapWeight,Fill#5_ScrapName,Fill#5_ScrapWeight,Fill#6_ScrapName,Fill#6_ScrapWeight
73637,OCR12VM,25000,E6,14000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73638,OCR12VM,25000,E6,14600.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73639,E3,40100,,,,,,,,,,
73642,OCR12VM,20000,E6,16600.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73647,OCR12VM,23000,E6,16800.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73648,OCR12VM,23000,E6,16800.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73657,OCR12VM,23000,E6,16500.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73658,OCR12VM,23000,E6,16800.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73670,OCR12VM,20000,E6,17200.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73681,OCR12VM,23000,E6,16800.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73684,OCR12VM,21500,E6,17000.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73703,E6,20100,OCR12VM,20000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
73713,E6,20100,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73719,E6,20000,OCR12VM,20000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
73720,E6,20100,OCR12VM,20000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
73745,E3,39000,,,,,,,,,,
73769,E3,43100,,,,,,,,,,
73779,E3,43200,,,,,,,,,,
73780,E3,43100,,,,,,,,,,
73788,OCR12VM,25000,E6,14300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73789,OCR12VM,25000,E6,12200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73805,OCR12VM,30000,OCR12VM OSTRUŽKI,7000.0,E8,3500.0,,,,,,
73811,E3,42800,,,,,,,,,,
73812,OCR12VM,30000,E6,9700.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
73819,OCR12VM,30000,OCR12VM OSTRUŽKI,7000.0,E6,5600.0,,,,,,
73820,OCR12VM,30000,E6,9500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
73845,OCR12VM,39000,E8,800.0,OCR12VM OSTRUŽKI,0.0,,,,,,
73853,E3,42000,,,,,,,,,,
73854,E3,42400,,,,,,,,,,
73863,E3,42600,,,,,,,,,,
73871,E6,20200,OCR12VM,20000.0,OCR12VM OSTRUŽKI,3000.0,,,,,,
73872,E6,20300,OCR12VM,20000.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73875,E6,20100,OCR12VM,20000.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
73876,OCR12VM,43000,OCR12VM OSTRUŽKI,5000.0,E8,1100.0,,,,,,
73884,E6,21300,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73885,E6,22100,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73886,OCR12VM,20000,E6,18000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73888,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73893,E3,43200,,,,,,,,,,
73894,E3,42700,,,,,,,,,,
73912,E6,21100,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73913,E6,21200,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73923,E3,49300,,,,,,,,,,
73924,E3,42700,,,,,,,,,,
73928,E3,42600,,,,,,,,,,
73938,E3,41600,,,,,,,,,,
73945,E3,42400,,,,,,,,,,
73946,E3,42900,,,,,,,,,,
73947,OCR12VM,30000,E6,13200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73965,OCR12VM,30000,E6,11400.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73966,OCR12VM,30000,E6,13100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73967,OCR12VM,30000,E6,11000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73989,OCR12VM,20000,E6,16700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73994,OCR12VM,25000,E6,17200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
73996,OCR12VM,25000,E6,15700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74003,E3,42500,,,,,,,,,,
74005,E3,43000,,,,,,,,,,
74023,OCR12VM,25000,E6,13200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74041,E6,21600,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74044,E6,21800,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74074,OCR12VM,39000,OCR12VM OSTRUŽKI,5000.0,E8,1300.0,,,,,,
74075,OCR12VM,43000,OCR12VM OSTRUŽKI,5000.0,E8,1000.0,,,,,,
74079,OCR12VM,25000,E6,16600.0,,,,,,,,
74083,E3,42700,,,,,,,,,,
74089,OCR12VM,25000,E6,17200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74090,OCR12VM,25000,E6,15400.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74094,E3,40800,,,,,,,,,,
74101,OCR12VM,25000,E6,17100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74119,OCR12VM,25000,E6,16300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74121,OCR12VM,25000,E6,17600.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74132,OCR12VM,20000,E6,10300.0,E3,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
74134,OCR12VM,20000,E6,10200.0,E3,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
74138,OCR12VM,20000,E6,10100.0,E3,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
74141,E3,43400,,,,,,,,,,
74144,OCR12VM,20000,E6,11000.0,E3,10400.0,OCR12VM OSTRUŽKI,7000.0,,,,
74171,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
74176,E3,20400,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74179,OCR12VM,20000,E3,18000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74189,E3,42100,,,,,,,,,,
74209,OCR12VM,20000,E3,18700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74211,OCR12VM,20000,E3,16000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74212,E3,42500,,,,,,,,,,
74218,OCR12VM,25000,E6,17100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74221,OCR12VM,25000,E6,17400.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74232,OCR12VM,25000,E6,12300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74241,E3,41800,,,,,,,,,,
74251,E3,43700,,,,,,,,,,
74265,OCR12VM,25000,E6,15700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74273,OCR12VM,25000,E6,15500.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74276,OCR12VM,25000,E6,12100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74283,E3,42900,,,,,,,,,,
74286,E3,43300,,,,,,,,,,
74293,OCR12VM,25000,E6,15300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74294,OCR12VM,20000,E6,17900.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74304,E3,43300,,,,,,,,,,
74306,E3,43200,,,,,,,,,,
74326,E3,43000,,,,,,,,,,
74342,E3,43100,,,,,,,,,,
74343,E3,43400,,,,,,,,,,
74357,E3,40200,,,,,,,,,,
74371,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74374,E3,42000,E6,0.0,OCR12VM,0.0,OCR12VM OSTRUŽKI,0.0,,,,
74375,E3,43200,,,,,,,,,,
74376,E3,43700,,,,,,,,,,
74384,OCR12VM,36000,E8,7000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74390,OCR12VM,38000,OCR12VM OSTRUŽKI,5000.0,E8,1200.0,,,,,,
74392,E3,43200,,,,,,,,,,
74413,E6,20200,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
74420,E3,43100,,,,,,,,,,
74429,E3,40300,,,,,,,,,,
74431,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1200.0,,,,,,
74441,E3,43200,,,,,,,,,,
74442,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1300.0,,,,,,
74449,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1000.0,,,,,,
74450,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1000.0,,,,,,
74451,PK2,35000,31CRV3,8600.0,,,,,,,,
74470,OCR12VM,25000,E6,13000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74471,OCR12VM,25000,E6,13200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74477,OCR12VM,25000,E6,13100.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74478,OCR12VM,25000,E6,13700.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74498,E3,43200,,,,,,,,,,
74499,OCR12VM,25000,E6,13200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74500,OCR12VM,25000,E6,13300.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74503,E3,43700,,,,,,,,,,
74512,OCR12VM,30000,E8,9100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
74513,OCR12VM,30000,E8,9000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
74514,OCR12VM,30000,E8,9200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
74530,E3,43100,,,,,,,,,,
74531,OCR12VM,30000,E8,9100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
74541,E3,43100,,,,,,,,,,
74542,E3,43000,,,,,,,,,,
74582,OCR12VM,30000,E8,9300.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74583,OCR12VM,30000,E8,9300.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74591,E3,43700,,,,,,,,,,
74592,E3,43100,,,,,,,,,,
74593,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E8,9000.0,,,,,,
74604,OCR12VM,30000,OCR12VM OSTRUŽKI,9000.0,E8,8200.0,E6,0.0,,,,
74613,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E8,8000.0,,,,,,
74623,OCR12VM,30000,E8,9200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74625,OCR12VM,30000,E8,9600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74626,OCR12VM,30000,E8,9600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
74643,E3,40300,,,,,,,,,,
74673,OCR12VM,43000,OCR12VM OSTRUŽKI,3000.0,E8,1300.0,,,,,,
74677,E3,43100,,,,,,,,,,
74678,OCR12VM,43000,OCR12VM OSTRUŽKI,3000.0,E8,1200.0,,,,,,
74687,E3,43100,,,,,,,,,,
74695,E3,43100,,,,,,,,,,
74696,OCR12VM,30000,E8,8200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
74697,OCR12VM,30000,OCR12VM OSTRUŽKI,7000.0,E8,6400.0,,,,,,
74729,E3,42600,,,,,,,,,,
74735,E3,43200,,,,,,,,,,
74742,E3,40200,E6,2000.0,,,,,,,,
74780,E3,43200,,,,,,,,,,
74790,E3,43600,,,,,,,,,,
74792,E3,43700,,,,,,,,,,
74803,E3,43200,,,,,,,,,,
74809,E3,41200,,,,,,,,,,
74810,OCR12VM,38000,OCR12VM OSTRUŽKI,7000.0,E8,1000.0,,,,,,
74811,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1100.0,,,,,,
74846,OCR12VM,35000,OCR12VM OSTRUŽKI,7000.0,E8,1100.0,,,,,,
74848,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1500.0,,,,,,
74849,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1300.0,,,,,,
74857,E6,42600,,,,,,,,,,
74858,E6,39000,,,,,,,,,,
74885,E6,41300,,,,,,,,,,
74891,E3,47200,,,,,,,,,,
74893,E6,40600,,,,,,,,,,
74894,E3,42300,,,,,,,,,,
74898,E6,42300,,,,,,,,,,
74899,E6,42500,,,,,,,,,,
74909,E6,42100,,,,,,,,,,
74910,E3,40300,,,,,,,,,,
74915,E3,43300,,,,,,,,,,
74916,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1400.0,,,,,,
74922,E3,42200,,,,,,,,,,
74934,E3,43400,,,,,,,,,,
74941,E3,43500,,,,,,,,,,
74952,OCR12VM,39000,OCR12VM OSTRUŽKI,7000.0,E8,1100.0,,,,,,
74953,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1000.0,,,,,,
74954,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1000.0,,,,,,
74992,E3,42900,,,,,,,,,,
74993,E3,42700,,,,,,,,,,
75000,E3,43200,,,,,,,,,,
75001,E3,39800,,,,,,,,,,
75016,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1400.0,,,,,,
75025,OCR12VM,40000,OCR12VM OSTRUŽKI,7000.0,E8,1300.0,,,,,,
75046,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1100.0,,,,,,
75056,E3,40200,,,,,,,,,,
75069,OCR12VM,41000,OCR12VM OSTRUŽKI,5000.0,E8,1200.0,,,,,,
75088,E3,43000,,,,,,,,,,
75097,E3,41200,,,,,,,,,,
75099,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1000.0,,,,,,
75118,E3,43300,,,,,,,,,,
75119,OCR12VM,37500,OCR12VM OSTRUŽKI,5000.0,E8,1000.0,,,,,,
75120,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1200.0,,,,,,
75137,E3,43300,,,,,,,,,,
75139,OCR12VM,39000,OCR12VM OSTRUŽKI,5000.0,E8,1100.0,,,,,,
75148,OCR12VM,20000,E6,15400.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75150,OCR12VM,25000,E6,9600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75161,E3,43100,,,,,,,,,,
75181,OCR12VM,20000,E6,18200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75188,E3,43500,,,,,,,,,,
75189,OCR12VM,20000,E6,18200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75195,E3,43100,,,,,,,,,,
75196,OCR12VM,25000,E6,8000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75197,OCR12VM,25000,OCR12VM OSTRUŽKI,7000.0,E6,6100.0,,,,,,
75206,E3,40200,,,,,,,,,,
75215,E3,40200,,,,,,,,,,
75225,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E6,8000.0,,,,,,
75226,OCR12VM,31000,OCR12VM OSTRUŽKI,10000.0,E6,8100.0,,,,,,
75227,OCR12VM,31000,OCR12VM OSTRUŽKI,10000.0,E6,8000.0,,,,,,
75236,OCR12VM,31000,OCR12VM OSTRUŽKI,10000.0,E6,8200.0,,,,,,
75247,OCR12VM,21000,E6,14200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75255,OCR12VM,23500,E6,11700.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75266,OCR12VM,20000,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,7000.0,E6,7000.0,,,,
75277,E3,43200,,,,,,,,,,
75278,OCR12VM,20000,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,7000.0,E6,7000.0,,,,
75281,E3,43100,,,,,,,,,,
75286,E3,48000,,,,,,,,,,
75290,E6,26400,OCR12,10000.0,OCR12SP,10000.0,,,,,,
75298,E3,38700,,,,,,,,,,
75299,E3,43600,,,,,,,,,,
75309,OCR12VM,20000,E6,17200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75310,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75320,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75321,E6,30200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75322,OCR12VM,20000,E6,14600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75323,OCR12VM,20000,E6,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75328,E6,34700,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75332,E6,34200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75343,E3,43200,,,,,,,,,,
75344,OCR12VM,20000,E6,17300.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75353,E3,43200,,,,,,,,,,
75356,OCR12VM,20000,E6,16200.0,OCR12VM OSTRUŽKI,9000.0,,,,,,
75364,E3,41200,,,,,,,,,,
75387,E3,43200,,,,,,,,,,
75394,OCR12VM,25000,E6,17300.0,,,,,,,,
75404,OCR12VM,44000,E8,1400.0,,,,,,,,
75417,E6,42800,,,,,,,,,,
75423,E3,43200,,,,,,,,,,
75424,E3,42900,,,,,,,,,,
75426,E6,35300,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75434,OCR12VM,41000,OCR12VM OSTRUŽKI,5000.0,E8,1300.0,,,,,,
75435,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1200.0,,,,,,
75444,E3,43600,,,,,,,,,,
75446,OCR12VM,25000,E6,15800.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75464,E3,43700,,,,,,,,,,
75465,OCR12VM,40000,OCR12VM OSTRUŽKI,10000.0,E8,1000.0,,,,,,
75466,OCR12VM,39000,OCR12VM OSTRUŽKI,6000.0,E8,1200.0,,,,,,
75478,E6,34400,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75490,E3,41900,,,,,,,,,,
75492,E6,34200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75501,E3,43700,,,,,,,,,,
75502,E3,43100,,,,,,,,,,
75510,OCR12VM,20000,E6,16700.0,OCR12VM OSTRUŽKI,10000.0,,,,,,
75511,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,10000.0,,,,,,
75513,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,10000.0,,,,,,
75541,OCR12VM,33500,OCR12VM OSTRUŽKI,7000.0,E8,1800.0,,,,,,
75542,E6,34500,,,,,,,,,,
75543,OCR12VM,40500,OCR12VM OSTRUŽKI,7000.0,E8,1000.0,,,,,,
75554,OCR12VM,37500,OCR12VM OSTRUŽKI,7000.0,E8,1300.0,,,,,,
75557,E6,34400,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75576,OCR12VM,20000,E6,16200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75577,OCR12VM,20000,E6,13500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75589,E6,20400,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75596,OCR12VM,20000,E6,17300.0,OCR12VM OSTRUŽKI,5000.0,E3,0.0,,,,
75597,E3,45200,,,,,,,,,,
75604,E6,33300,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75619,OCR12VM,30000,E6,9300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75630,E6,37300,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75641,E6,35200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75650,OCR12VM,20000,E6,16800.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75651,OCR12VM,20000,E6,18700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75660,E6,45300,,,,,,,,,,
75661,E6,35200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75663,OCR12VM,25000,E6,12700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75670,OCR12VM,25000,E6,17200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75671,OCR12VM,23000,E6,16100.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
75679,OCR12VM,25000,E6,15300.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75688,OCR12VM,25000,E6,12700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75699,OCR12VM,25000,E6,18400.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75700,OCR12VM,25000,E6,16200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
75702,E6,34700,OCR12VM OSTRUŽKI,10000.0,E3,0.0,,,,,,
75710,E6,21500,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75711,E6,22900,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75721,E6,24500,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75732,OCR12VM,20000,E6,19600.0,,,,,,,,
75741,E6,26500,OCR12VM,20000.0,,,,,,,,
75742,E6,28900,OCR12VM,20000.0,,,,,,,,
75743,E6,26300,OCR12VM,20000.0,,,,,,,,
75751,E6,34300,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75752,E6,34300,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75756,E6,26400,OCR12VM,20000.0,,,,,,,,
75765,E6,42400,,,,,,,,,,
75766,E6,39200,,,,,,,,,,
75783,E6,44700,,,,,,,,,,
75784,E6,22200,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75798,E6,32000,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75820,E6,36300,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75821,E6,34200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75822,E6,22000,OCR12VM,20000.0,,,,,,,,
75823,E6,32100,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75830,E6,24100,OCR12VM,20000.0,,,,,,,,
75832,E6,21200,OCR12VM,20000.0,,,,,,,,
75839,E6,21400,OCR12VM,20000.0,,,,,,,,
75841,E6,24000,OCR12VM,20000.0,,,,,,,,
75843,E6,36200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75846,E6,25300,OCR12VM,15000.0,,,,,,,,
75853,E6,28100,OCR12VM,15000.0,,,,,,,,
75861,E6,20700,OCR12VM,15000.0,,,,,,,,
75866,E6,35000,OCR12VM,8000.0,,,,,,,,
75875,E6,36200,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75884,E6,22500,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75885,OCR12VM,20000,E6,19200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75894,E6,21800,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75898,E6,21700,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75899,OCR12VM,20000,E6,19800.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75900,OCR12VM,20000,E6,17200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75901,E6,34100,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
75908,E6,23700,PK5,20000.0,PK2,1500.0,,,,,,
75912,OCR12VM,25000,E6,11800.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75913,E6,39100,OCR12VM OSTRUŽKI,7000.0,,,,,,,,
75920,E6,28300,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75923,E6,27800,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75929,E6,24300,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75931,E6,24200,OCR12VM,15000.0,,,,,,,,
75939,E6,40400,,,,,,,,,,
75940,E6,38400,CRMO OSTRUŽKI,5000.0,,,,,,,,
75941,E6,38200,CRMO OSTRUŽKI,5000.0,,,,,,,,
75944,E6,38400,CRMO OSTRUŽKI,5000.0,,,,,,,,
75971,OCR12VM,20000,E6,18300.0,,,,,,,,
75987,OCR12VM,36500,OCR12VM OSTRUŽKI,5000.0,E8,1300.0,,,,,,
75989,E6,20300,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75990,OCR12VM,20000,E6,18200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75997,OCR12VM,25000,E6,13100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
75998,OCR12VM,25000,E6,9200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76016,OCR12VM,25000,E6,16200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76017,OCR12VM,25000,E6,13300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76018,OCR12VM,25000,E6,12200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76027,OCR12VM,43000,OCR12VM OSTRUŽKI,10000.0,E8,1300.0,,,,,,
76028,OCR12VM,37000,OCR12VM OSTRUŽKI,10000.0,E8,1200.0,,,,,,
76035,E6,30800,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
76037,OCR12VM,42000,OCR12VM OSTRUŽKI,10000.0,E8,2300.0,,,,,,
76038,OCR12VM,38000,OCR12VM OSTRUŽKI,10000.0,E8,1100.0,,,,,,
76039,E6,32500,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
76045,E6,32100,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
76048,OCR12VM,25000,E6,11200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76052,E6,26200,PK5,20000.0,PK2,0.0,,,,,,
76053,E6,26400,PK5,20000.0,PK2,0.0,,,,,,
76064,OCR12VM,20000,E6,15400.0,OCR12VM OSTRUŽKI,10000.0,,,,,,
76066,OCR12VM,25000,E6,13500.0,OCR12VM OSTRUŽKI,10000.0,,,,,,
76083,OCR12VM,30000,E6,11300.0,OCR12VM OSTRUŽKI,10000.0,,,,,,
76084,OCR12VM,40000,OCR12VM OSTRUŽKI,10000.0,E8,1500.0,,,,,,
76085,OCR12VM,38000,OCR12VM OSTRUŽKI,10000.0,E8,1300.0,,,,,,
76090,OCR12VM,40000,OCR12VM OSTRUŽKI,5000.0,E8,1300.0,,,,,,
76100,OCR12VM,20000,E6,15300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76111,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76134,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76135,E6,20700,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76136,E6,20800,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76140,E6,20600,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76143,E6,20200,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76151,E6,20700,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76161,E6,21100,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76162,E6,20000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76169,E6,20800,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76178,E6,20600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76179,E6,20900,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
76181,E6,37200,,,,,,,,,,
76182,E6,21400,OCR12VM,15000.0,,,,,,,,
