HeatNo,LFVD_AlBloki,LFVD_AlGran,LFVD_Boksit,LFVD_CaO,LFVD_CaSi,LFVD_CASIfi13,LFVD_Cfi13,LFVD_CoMet,LFVD_Cu,LFVD_EPŽŽlindra,LFVD_FeAl,LFVD_FeB,LFVD_FeBŽica,LFVD_FeCrNit,LFVD_FeCrA,LFVD_FeCrC,LFVD_FeCrCSi,LFVD_FeCrC51,LFVD_FeMnA,LFVD_FeMnC,LFVD_FeMo,LFVD_FeNbTa,LFVD_FeNbTafi13,LFVD_FeS,LFVD_FeSi,LFVD_FeSiZrŽica,LFVD_FeTi,LFVD_FeTifi13,LFVD_FeV,LFVD_FeW72,LFVD_KarboritMleti,LFVD_MnMet,LFVD_NiGran,LFVD_NiKatode,LFVD_NiOksid,LFVD_OdpCu,LFVD_Polymox,LFVD_SŽica,LFVD_SiMet,LFVD_SiMn,LFVD_SLAGMAG65B,LFVD_KarboritZaVpih,LFVD_Ni90,LFVD_AlŽica,LFVD_Molyquick,LFVD_AlOplašèenaŽica,LFVD_BelaŽlindra,LFVD_Kisik,LFVD_KalcijevKarbid,LFVD_WPaketi,LFVD_SintŽlindra
92273,10,0,250,850,0,61.2,27.6,0,0,250,0,0,0,0,0,1420,0,0,0,70,92,0,0,0,85,0,0,0,342,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,0,0,0
92292,2,0,200,800,0,84.6,47.8,0,0,0,0,0,0,0,0,270,0,0,0,115,149,0,0,0,160,0,0,0,475,0,310,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.1,0,0,0,0,0
92313,14,0,200,850,0,16.3,22.1,0,0,0,0,0,0,0,450,2100,0,0,0,25,175,0,0,0,87,0,0,0,315,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6.6,0,0,0,0,0
92331,8,0,170,500,0,15.4,36.8,0,0,100,0,0,0,0,0,880,0,0,0,45,105,0,0,0,153,0,0,0,322,0,165,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92332,10,0,290,600,0,14.0,0.0,0,0,0,0,0,0,0,0,950,0,0,0,53,180,0,0,0,62,0,0,0,284,0,95,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,0
92339,9,0,160,650,0,49.5,18.4,0,0,0,0,0,0,0,0,1570,0,0,0,65,160,0,0,0,85,0,0,0,358,0,195,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
92347,6,0,150,550,0,14.7,23.9,0,0,0,0,0,0,0,0,0,0,0,0,60,250,0,0,0,120,0,0,0,305,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6.1,0,0,0,0,0
92348,9,0,300,400,0,48.8,22.1,0,0,0,0,0,0,0,0,620,0,0,0,35,172,0,0,0,80,0,0,0,250,0,35,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.3,0,0,50,0,0
92355,2,0,200,100,0,14.0,27.6,0,0,0,0,0,0,0,0,686,0,0,0,0,112,0,0,0,155,0,0,0,379,0,245,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92356,0,0,370,550,0,61.2,11.0,0,0,0,0,0,0,0,0,350,0,0,0,24,108,0,0,0,100,0,0,0,385,0,215,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
92377,10,0,190,650,0,14.0,0.0,0,0,100,0,0,0,0,80,460,0,0,0,30,0,0,0,0,84,0,0,0,380,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
92378,0,0,90,350,0,14.3,7.4,0,0,0,0,0,0,0,0,405,0,0,0,0,82,0,0,0,40,0,0,0,350,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.6,0,0,0,0,0
92379,12,0,180,900,0,61.4,11.0,0,0,150,0,0,0,0,0,1050,0,0,0,45,115,0,0,0,140,0,0,0,250,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,0,0,0,0,0
92382,5,0,150,450,0,13.1,0.0,0,0,0,0,0,0,0,0,900,0,0,0,45,175,0,0,0,165,0,0,0,220,0,130,0,0,0,0,0,0,0.0,0,60,0,0,0,0.0,0,2.0,0,0,50,0,0
92398,0,0,220,350,0,14.3,22.1,0,0,0,0,0,0,0,0,140,0,0,0,30,175,0,0,0,160,0,0,0,245,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
92400,20,0,250,950,0,14.7,0.0,0,0,150,0,0,0,0,0,0,0,0,0,70,230,0,0,0,155,0,0,0,250,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,0
92424,4,0,220,600,0,15.0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,30,165,0,0,0,170,0,0,0,260,0,330,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92425,0,0,100,500,0,14.5,18.4,0,0,150,0,0,0,0,0,660,0,0,0,0,127,0,0,0,65,0,0,0,393,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92426,14,0,100,650,0,14.7,20.2,0,0,150,0,0,0,0,80,600,0,0,0,55,60,0,0,0,130,0,0,0,285,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,0,0,0
92427,17,0,80,450,0,15.4,9.2,0,0,0,0,0,0,0,0,430,0,0,0,20,70,0,0,0,100,0,0,0,255,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,0,0,0
92428,3,0,150,500,0,13.6,7.4,0,0,150,0,0,0,0,0,1000,0,0,0,40,70,0,0,0,130,0,0,0,310,0,270,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92429,4,0,200,400,0,13.6,0.0,0,0,130,0,0,0,0,0,0,0,0,0,50,74,0,0,0,80,0,0,0,310,0,235,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,100,0,0
92438,0,0,220,550,0,14.5,18.4,0,0,0,0,0,0,0,0,1600,0,0,0,20,155,0,0,0,200,0,0,0,383,0,255,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
92439,0,0,335,550,0,37.3,12.9,0,0,0,0,0,0,0,0,910,0,0,0,35,153,0,0,0,150,0,0,0,453,0,250,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92440,4,0,350,650,0,37.7,0.0,0,0,0,0,0,0,0,0,400,0,0,0,30,124,0,0,0,140,0,0,0,445,0,260,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92446,0,0,210,500,0,60.7,5.5,0,0,150,0,0,0,0,0,265,0,0,0,25,155,0,0,0,130,0,0,0,550,0,220,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,0,0,0
92461,10,0,130,550,0,14.5,31.3,0,0,150,0,0,0,0,0,650,0,0,0,45,160,0,0,0,135,0,0,0,285,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
92484,4,0,280,1100,0,49.5,31.3,0,0,150,0,0,0,0,0,550,0,0,0,25,210,0,0,0,175,0,0,0,323,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92485,9,0,40,250,0,13.6,20.2,0,0,150,0,0,0,0,100,650,0,0,0,0,30,0,0,0,160,0,0,0,255,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,0
92486,20,0,130,700,0,49.7,22.1,0,0,250,0,0,0,0,0,1200,0,0,0,0,210,0,0,0,155,0,0,0,290,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.4,0,0,0,0,0
92487,4,0,230,500,0,14.3,25.8,0,0,0,0,0,0,0,0,829,0,0,0,35,235,0,0,0,79,0,0,0,266,0,40,0,0,0,0,0,0,0.0,0,22,0,0,0,0.0,0,5.0,0,0,0,0,0
92500,3,0,200,400,0,14.0,0.0,0,0,100,0,0,0,0,0,615,0,0,0,157,235,0,0,0,128,0,0,0,499,0,35,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92501,4,0,100,400,0,14.0,0.0,0,0,0,0,0,0,0,0,580,0,0,0,80,80,0,0,0,167,0,0,0,286,0,160,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92510,12,0,340,700,0,15.2,6.4,0,0,0,0,0,0,0,0,480,0,0,0,30,185,0,0,0,95,0,0,0,270,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6.6,0,0,50,0,0
92511,0,0,170,350,0,12.9,14.7,0,0,100,0,0,0,0,0,100,0,0,0,45,181,0,0,0,145,0,0,0,230,0,120,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.8,0,0,50,0,0
92512,0,0,240,550,0,80.5,22.1,0,0,150,0,0,0,0,0,510,0,0,0,55,130,0,0,0,100,0,0,0,340,0,120,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.5,0,0,50,0,0
92519,3,0,300,600,0,15.0,0.0,0,0,0,0,0,0,0,0,240,0,0,0,0,222,0,0,0,34,0,0,0,266,0,180,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.8,0,0,50,0,0
92532,13,0,370,750,0,15.0,22.1,0,0,100,0,0,0,0,0,800,0,0,0,0,195,0,0,0,80,0,0,0,275,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.1,0,0,0,0,0
92533,13,0,220,750,0,14.5,18.4,0,0,150,0,0,0,0,0,1250,0,0,0,25,115,0,0,0,130,0,0,0,245,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
92541,2,0,305,550,0,15.4,18.4,0,0,0,0,0,0,0,0,1745,0,0,0,55,206,0,0,0,154,0,0,0,503,0,55,0,0,0,0,0,0,0.0,0,10,0,0,0,0.0,0,1.7,0,0,0,0,0
92542,4,0,370,820,0,15.6,0.0,0,0,120,0,0,0,0,0,550,0,0,0,30,165,0,0,0,50,0,0,0,385,0,250,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,50,0,0
92547,9,0,310,400,0,14.7,5.5,0,0,0,0,0,0,0,400,750,0,0,0,0,130,0,0,0,90,0,0,0,370,0,120,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.0,0,0,0,0,0
92548,14,0,200,500,0,13.8,0.0,0,0,100,0,0,0,0,70,930,0,0,0,0,140,0,0,0,50,0,0,0,335,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
92553,0,0,160,350,0,15.0,0.0,0,0,150,0,0,0,0,0,60,0,0,0,0,305,0,0,0,60,0,0,0,450,0,340,0,0,0,0,0,0,0.0,0,25,0,0,0,0.0,0,3.6,0,0,50,0,0
92555,4,0,260,600,0,15.0,36.8,0,0,100,0,0,0,0,0,430,0,0,0,70,280,0,0,0,135,0,0,0,318,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92556,4,0,210,350,0,14.7,5.5,0,0,0,0,0,0,0,0,643,0,0,0,45,108,0,0,0,75,0,0,0,273,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,50,0,0
92578,6,0,265,450,0,14.5,11.0,0,0,0,0,0,0,0,0,1040,0,0,0,75,120,0,0,0,90,0,0,0,295,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92579,4,0,230,600,0,13.6,25.8,0,0,100,0,0,0,0,0,1100,0,0,0,43,80,0,0,0,55,0,0,0,325,0,135,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.1,0,0,50,0,0
92580,12,0,200,550,0,14.5,7.4,0,0,0,0,0,0,0,0,980,0,0,0,67,345,0,0,0,66,0,0,0,275,0,55,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
92589,7,0,80,500,0,15.0,29.4,0,0,150,0,0,0,0,0,1840,0,0,0,15,150,0,0,0,140,0,0,0,305,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
92603,0,0,250,400,0,14.5,5.5,0,0,0,0,0,0,0,0,270,0,0,0,70,245,0,0,0,20,0,0,0,278,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,50,0,0
92619,0,0,255,550,0,14.5,27.6,0,0,100,0,0,0,0,0,900,0,0,0,33,141,0,0,0,149,0,0,0,288,0,125,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,50,0,0
92621,8,0,190,350,0,38.9,36.8,0,0,120,0,0,0,0,0,1150,0,0,0,44,148,0,0,0,45,0,0,0,284,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,50,0,0
92622,6,0,230,300,0,15.4,22.1,0,0,0,0,0,0,0,0,560,0,0,0,60,255,0,0,0,80,0,0,0,292,0,40,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.6,0,0,50,0,0
92628,4,0,130,550,0,15.0,31.3,0,0,150,0,0,0,0,0,1800,0,0,0,0,165,0,0,0,140,0,0,0,325,0,35,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92671,12,0,200,550,0,59.6,25.8,0,0,150,0,0,0,0,0,810,0,0,0,50,140,0,0,0,150,0,0,0,295,0,305,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
92672,6,0,280,700,0,84.2,9.2,0,0,200,0,0,0,0,0,470,0,0,0,100,147,0,0,0,110,0,0,0,330,0,40,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,0
92674,5,0,70,550,0,15.0,16.6,0,0,0,0,0,0,0,0,900,0,0,0,0,170,0,0,0,90,0,0,0,245,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,0,0,0
92682,6,0,170,350,0,14.7,27.6,0,0,0,0,0,0,0,0,330,0,0,0,60,35,0,0,0,110,0,0,0,215,0,40,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.1,0,0,0,0,0
92683,12,0,200,800,0,15.4,27.6,0,0,0,0,0,0,0,0,350,0,0,0,0,110,0,0,0,155,0,0,0,210,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.2,0,0,0,0,0
92704,16,0,270,550,0,15.2,18.4,0,0,0,0,0,0,0,0,710,0,0,0,0,170,0,0,0,60,0,0,0,250,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.5,0,0,0,0,0
92712,8,0,70,450,0,14.5,0.0,0,0,150,0,0,0,0,0,600,0,0,0,60,160,0,0,0,118,0,0,0,365,0,180,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92748,0,0,250,350,0,15.4,5.5,0,0,0,0,0,0,0,0,310,0,0,0,15,161,0,0,0,190,0,0,0,255,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,0,0,0
92753,15,0,140,500,0,14.5,18.4,0,0,150,0,0,0,0,0,670,0,0,0,35,128,0,0,0,140,0,0,0,315,0,225,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
92754,18,0,300,600,0,14.7,7.4,0,0,0,0,0,0,0,0,1500,0,0,0,0,155,0,0,0,90,0,0,0,305,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,0,0,0
92770,9,0,130,500,0,14.0,12.9,0,0,150,0,0,0,0,0,200,0,0,0,0,120,0,0,0,80,0,0,0,290,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92771,0,0,150,500,0,14.5,18.4,0,0,150,0,0,0,0,0,350,0,0,0,0,245,0,0,0,35,0,0,0,425,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92772,0,0,240,450,0,15.4,46.0,0,0,150,0,0,0,0,0,1500,0,0,0,40,125,0,0,0,80,0,0,0,380,0,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92778,0,0,230,350,0,14.3,18.4,0,0,0,0,0,0,0,0,900,0,0,0,33,116,0,0,0,153,0,0,0,303,0,200,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,50,0,0
92794,8,0,290,350,0,15.2,0.0,0,0,100,0,0,0,0,0,1950,0,0,0,86,116,0,0,0,145,0,0,0,265,0,145,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.1,0,0,50,0,0
92795,2,0,300,750,0,14.7,18.4,0,0,100,0,0,0,0,0,80,0,0,0,33,140,0,0,0,125,0,0,0,366,0,145,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,50,0,0
92803,4,0,150,650,0,38.2,36.8,0,0,150,0,0,0,0,80,1550,0,0,0,0,110,0,0,0,110,0,0,0,280,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92804,3,0,120,500,0,14.7,27.6,0,0,150,0,0,0,0,50,260,0,0,0,0,100,0,0,0,80,0,0,0,220,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92805,2,0,260,400,0,13.6,7.4,0,0,110,0,0,0,0,0,1255,0,0,0,81,193,0,0,0,175,0,0,0,359,0,30,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92806,8,0,230,550,0,14.3,18.4,0,0,100,0,0,0,0,0,600,0,0,0,34,108,0,0,0,118,0,0,0,360,0,195,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92809,4,0,110,550,0,12.2,9.2,0,0,150,0,0,0,0,0,720,0,0,0,0,120,0,0,0,77,0,0,0,222,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92810,4,0,110,450,0,15.0,27.6,0,0,150,0,0,0,0,0,800,0,0,0,30,90,0,0,0,90,0,0,0,235,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92820,0,0,260,600,0,38.0,12.9,0,0,120,0,0,0,0,0,950,0,0,0,74,102,0,0,0,150,0,0,0,290,0,275,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92821,7,0,400,700,0,57.5,36.8,0,0,120,0,0,0,0,70,1380,0,0,0,96,92,0,0,0,85,0,0,0,445,0,225,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
92822,6,0,250,300,0,15.4,0.0,0,0,0,0,0,0,0,0,740,0,0,0,57,145,0,0,0,105,0,0,0,340,0,125,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.3,0,0,50,0,0
92843,12,0,130,550,0,15.2,27.6,0,0,150,0,0,0,0,0,1210,0,0,0,0,110,0,0,0,205,0,0,0,435,0,130,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92845,10,0,320,500,0,15.4,18.4,0,0,0,0,0,0,0,0,1300,0,0,0,0,151,0,0,0,130,0,0,0,317,0,170,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,50,0,0
92846,10,0,160,350,0,15.4,27.6,0,0,0,0,0,0,0,0,1530,0,0,0,25,85,0,0,0,173,0,0,0,314,0,345,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,40,0,0
92870,4,0,120,600,0,14.7,22.1,0,0,150,0,0,0,0,0,550,0,0,0,30,110,0,0,0,160,0,0,0,278,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,0,0,0
92871,8,0,300,500,0,15.0,27.6,0,0,0,0,0,0,0,0,1000,0,0,0,37,95,0,0,0,150,0,0,0,320,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92881,0,0,230,350,0,13.6,0.0,0,0,0,0,0,0,0,0,70,0,0,0,20,85,0,0,0,60,0,0,0,25,0,70,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
92882,6,0,180,350,0,15.0,36.8,0,0,0,0,0,0,0,0,500,0,0,0,50,75,0,0,0,100,0,0,0,290,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.6,0,0,0,0,0
92883,10,0,250,500,0,15.2,18.4,0,0,0,0,0,0,0,150,520,0,0,0,25,35,0,0,0,155,0,0,0,265,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
92903,8,0,200,500,0,15.6,14.7,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,0,0,85,0,0,0,272,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,50,0,0
92915,5,0,205,500,0,12.2,36.8,0,0,100,0,0,0,0,0,200,0,0,0,20,120,0,0,0,55,0,0,0,330,0,180,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92916,7,0,100,550,0,15.0,18.4,0,0,130,0,0,0,0,0,1420,0,0,0,132,177,0,0,0,183,0,0,0,434,0,190,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
92919,8,0,330,350,0,14.5,7.4,0,0,0,0,0,0,0,0,1200,0,0,0,64,167,0,0,0,140,0,0,0,280,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.5,0,0,0,0,0
92927,0,0,190,450,0,13.1,5.5,0,0,80,0,0,0,0,0,285,0,0,0,60,91,0,0,0,151,0,0,0,225,0,130,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,50,0,0
92928,8,0,230,550,0,15.4,12.9,0,0,0,0,0,0,0,0,1205,0,0,0,80,0,0,0,0,70,0,0,0,305,0,70,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,0
92929,6,0,250,350,0,14.7,0.0,0,0,0,0,0,0,0,0,680,0,0,0,60,130,0,0,0,120,0,0,0,270,0,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.4,0,0,0,0,0
92930,0,0,270,350,0,15.0,0.0,0,0,0,0,0,0,0,40,690,0,0,0,50,157,0,0,0,150,0,0,0,247,0,25,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
92948,0,0,260,450,0,14.3,36.8,0,0,0,0,0,0,0,0,1250,0,0,0,30,140,0,0,0,145,0,0,0,254,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
92949,3,0,340,500,0,30.0,18.4,0,0,0,0,0,0,0,0,1370,0,0,0,30,139,0,0,0,90,0,0,0,283,0,220,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92954,3,0,160,600,0,43.0,27.6,0,0,150,0,0,0,0,150,1200,0,0,0,0,92,0,0,0,155,0,0,0,305,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
92955,0,0,105,470,0,15.0,18.4,0,0,150,0,0,0,0,0,100,0,0,0,25,85,0,0,0,135,0,0,0,265,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.3,0,0,0,0,0
92968,6,10,70,350,0,13.8,0.0,0,0,0,0,0,0,0,125,710,0,0,0,50,130,0,0,0,145,0,0,0,380,0,55,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.8,0,0,50,0,0
92969,0,0,260,550,0,14.0,35.0,0,0,0,0,0,0,0,0,750,0,0,0,70,180,0,0,0,175,0,0,0,252,0,30,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.1,0,0,0,0,0
92971,6,0,160,500,0,15.2,33.1,0,0,150,0,0,0,0,0,1300,0,0,0,60,105,0,0,0,133,0,0,0,273,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.3,0,0,50,0,0
92984,0,0,140,650,0,56.4,14.7,0,0,150,0,0,0,0,0,1000,0,0,0,0,165,0,0,0,165,0,0,0,288,0,120,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.2,0,0,0,0,0
92985,10,0,140,600,0,14.7,27.6,0,0,0,0,0,0,0,0,440,0,0,0,25,170,0,0,0,144,0,0,0,270,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
92998,5,0,100,450,0,15.2,27.6,0,0,150,0,0,0,0,0,1600,0,0,0,60,140,0,0,0,130,0,0,0,438,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.1,0,0,0,0,0
92999,0,0,150,450,0,14.7,38.6,0,0,150,0,0,0,0,35,750,0,0,0,60,170,0,0,0,95,0,0,0,395,0,65,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
93000,0,0,190,600,0,14.3,0.0,0,0,0,0,0,0,0,0,1200,0,0,0,65,155,0,0,0,87,0,0,0,377,0,115,0,0,0,0,0,0,0.0,0,35,0,0,0,0.0,0,1.7,0,0,0,0,0
93001,0,0,200,500,0,14.0,18.4,0,0,100,0,0,0,0,0,1290,0,0,0,60,121,0,0,0,120,0,0,0,390,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,50,0,0
93002,5,0,250,400,0,15.0,18.4,0,0,0,0,0,0,0,0,1500,0,0,0,55,124,0,0,0,103,0,0,0,272,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
93055,10,0,80,450,0,16.1,31.3,0,0,150,0,0,0,0,0,950,0,0,0,0,65,0,0,0,100,0,0,0,275,0,180,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,0,0,0
93056,5,0,200,350,0,14.3,12.9,0,0,100,0,0,0,0,0,1300,0,0,0,0,142,0,0,0,60,0,0,0,245,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.1,0,0,50,0,0
93057,0,0,270,650,0,15.2,55.2,0,0,0,0,0,0,0,0,1290,0,0,0,50,78,0,0,0,116,0,0,0,250,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
93074,6,0,100,350,0,15.2,33.1,0,0,0,0,0,0,0,0,780,0,0,0,55,55,0,0,0,150,0,0,0,230,0,135,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.3,0,0,0,0,0
93075,11,0,280,650,0,15.4,23.9,0,0,0,0,0,0,0,0,1300,0,0,0,60,307,0,0,0,80,0,0,0,255,0,30,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,0,0,0
93084,12,0,280,450,0,15.2,73.6,0,0,0,0,0,0,0,0,1950,0,0,0,20,97,0,0,0,180,0,0,0,330,0,200,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
